lat,lon,datetime
51.9255956,4.4762213,2019-08-30 19:05:09
51.9255331,4.4761875,2019-08-30 19:06:05
51.925512,4.4762514,2019-08-30 19:07:11
51.925524,4.4762146,2019-08-30 19:08:20
51.9255409,4.4762686,2019-08-30 19:09:16
51.9255,4.4761712,2019-08-30 19:10:29
51.9255856,4.4762985,2019-08-30 19:11:17
51.9255383,4.4762306,2019-08-30 19:12:45
51.9255476,4.4762994,2019-08-30 19:13:19
51.9255019,4.4761633,2019-08-30 19:14:53
51.9255382,4.4762322,2019-08-30 19:15:20
51.9255014,4.4762363,2019-08-30 19:16:57
51.9255375,4.4762363,2019-08-30 19:23:45
51.9255098,4.4762931,2019-08-30 19:25:49
51.9255098,4.4762931,2019-08-30 19:28:01
51.9255098,4.4762931,2019-08-30 19:30:17
51.9255098,4.4762931,2019-08-30 19:32:41
51.925523,4.4762477,2019-08-30 19:34:38
51.9255098,4.4762931,2019-08-30 19:34:46
51.9255098,4.4762931,2019-08-30 19:38:05
51.925548,4.4763703,2019-08-30 19:38:33
51.9255564,4.4763943,2019-08-30 19:38:51
51.9255834,4.4761099,2019-08-30 19:39:06
51.9255905,4.4761394,2019-08-30 19:39:21
51.9255821,4.4761874,2019-08-30 19:39:36
51.9256039,4.4762315,2019-08-30 19:39:52
51.9255802,4.4762221,2019-08-30 19:40:08
51.9255427,4.4764552,2019-08-30 19:42:23
51.9255412,4.4762747,2019-08-30 19:43:46
51.925529,4.4763629,2019-08-30 19:44:09
51.9255205,4.4763185,2019-08-30 19:44:10
51.9255795,4.4766717,2019-08-30 19:46:03
51.9266048,4.4795828,2019-08-30 19:46:27
51.9248357,4.4791688,2019-08-30 19:48:07
51.926413,4.4799282,2019-08-30 19:48:30
51.9267818,4.4796351,2019-08-30 19:50:08
51.9270887,4.4794451,2019-08-30 19:50:30
51.9248601,4.4785491,2019-08-30 19:52:09
51.9267662,4.4789077,2019-08-30 19:52:40
51.9265927,4.4779325,2019-08-30 19:53:57
51.9283879,4.4790448,2019-08-30 19:54:44
51.9285987,4.4785742,2019-08-30 19:56:39
51.9281814,4.4757637,2019-08-30 19:56:55
51.928438,4.4776947,2019-08-30 19:56:59
51.9289659,4.477458,2019-08-30 19:58:47
51.9291729,4.4771465,2019-08-30 19:59:07
51.929226,4.4772757,2019-08-30 20:00:21
51.9292259,4.4772786,2019-08-30 20:01:15
51.9292224,4.4772845,2019-08-30 20:02:22
51.9292357,4.4772783,2019-08-30 20:03:23
51.9292217,4.4772871,2019-08-30 20:04:24
51.9292292,4.4773005,2019-08-30 20:05:32
51.9292392,4.4773394,2019-08-30 20:06:34
51.929229,4.477302,2019-08-30 20:07:47
51.929209,4.4773257,2019-08-30 20:08:38
51.9292269,4.4772583,2019-08-30 20:09:55
51.9292278,4.4772777,2019-08-30 20:10:40
51.929239,4.4772565,2019-08-30 20:11:59
51.9292278,4.4772715,2019-08-30 20:12:41
51.9292814,4.4772297,2019-08-30 20:14:08
51.9292049,4.4772619,2019-08-30 20:14:42
51.9292518,4.4774033,2019-08-30 20:15:54
51.9292313,4.4772724,2019-08-30 20:16:24
51.9292334,4.4772559,2019-08-30 20:17:25
51.9292298,4.4772323,2019-08-30 20:18:33
51.9292435,4.4770527,2019-08-30 20:19:26
51.9292588,4.4771585,2019-08-30 20:20:49
51.9291744,4.4771046,2019-08-30 20:21:27
51.9291958,4.4772016,2019-08-30 20:21:59
51.9292447,4.4772126,2019-08-30 20:22:58
51.9291986,4.4771498,2019-08-30 20:24:02
51.929262,4.4770615,2019-08-30 20:24:59
51.9291908,4.4770064,2019-08-30 20:25:05
51.9291908,4.4770064,2019-08-30 20:27:10
51.9292216,4.4772389,2019-08-30 20:27:14
51.9291908,4.4770064,2019-08-30 20:29:12
51.9292225,4.4772603,2019-08-30 20:29:15
51.9292058,4.4772334,2019-08-30 20:31:09
51.9292431,4.4771898,2019-08-30 20:31:18
51.9292358,4.4772327,2019-08-30 20:33:27
51.9292058,4.4772334,2019-08-30 20:34:14
51.9292284,4.4772408,2019-08-30 20:35:42
51.9292058,4.4772334,2019-08-30 20:36:15
51.9292355,4.477169,2019-08-30 20:37:52
51.9292058,4.4772334,2019-08-30 20:38:20
51.9292463,4.4771963,2019-08-30 20:40:07
51.9292058,4.4772334,2019-08-30 20:41:17
51.9292699,4.4770073,2019-08-30 20:42:16
51.9292396,4.4772312,2019-08-30 20:44:16
51.9292058,4.4772334,2019-08-30 20:46:18
51.9292262,4.477232,2019-08-30 20:46:25
51.9292058,4.4772334,2019-08-30 20:48:27
51.9292106,4.4771598,2019-08-30 20:48:40
51.9292515,4.4771614,2019-08-30 20:50:47
51.9292058,4.4772334,2019-08-30 20:50:59
51.9292262,4.4772218,2019-08-30 20:53:03
51.9292058,4.4772334,2019-08-30 20:53:03
51.9292236,4.4772909,2019-08-30 20:55:12
51.9292058,4.4772334,2019-08-30 20:55:13
51.9295105,4.4772696,2019-08-30 20:56:24
51.9292572,4.4772894,2019-08-30 20:57:27
51.929366,4.4772859,2019-08-30 20:58:34
51.9291416,4.4773232,2019-08-30 20:59:11
51.9288712,4.4777877,2019-08-30 20:59:36
51.9284822,4.4787961,2019-08-30 21:01:16
51.9275607,4.4793898,2019-08-30 21:01:45
51.9270442,4.4796116,2019-08-30 21:03:19
51.9267358,4.4797187,2019-08-30 21:04:01
51.9261337,4.4805528,2019-08-30 21:05:19
51.9247118,4.4787535,2019-08-30 21:06:07
51.9255007,4.4781081,2019-08-30 21:07:20
51.9254261,4.4771322,2019-08-30 21:08:16
51.9254969,4.4768547,2019-08-30 21:09:21
51.9253822,4.477179,2019-08-30 21:10:20
51.9246869,4.4785228,2019-08-30 21:11:26
51.9241872,4.4771555,2019-08-30 21:12:35
51.9224158,4.4789767,2019-08-30 21:13:29
51.920696,4.47962,2019-08-30 21:14:43
51.9188895,4.4804909,2019-08-30 21:15:28
51.9162051,4.4817089,2019-08-30 21:16:58
51.9156269,4.482351,2019-08-30 21:17:29
51.9120864,4.4817578,2019-08-30 21:19:07
51.9112779,4.481229,2019-08-30 21:19:31
51.9114168,4.4811763,2019-08-30 21:21:23
51.9102352,4.4867859,2019-08-30 21:21:31
51.9112292,4.4812603,2019-08-30 21:23:33
51.9117057,4.4813033,2019-08-30 21:23:36
51.9122372,4.4808025,2019-08-30 21:23:57
51.9123355,4.4809255,2019-08-30 21:24:27
51.912071,4.480903,2019-08-30 21:25:36
51.9119578,4.4810638,2019-08-30 21:25:58
51.9120701,4.4809687,2019-08-30 21:26:52
51.9115531,4.4812778,2019-08-30 21:28:07
51.9120284,4.4812455,2019-08-30 21:28:59
51.9117273,4.4812649,2019-08-30 21:30:23
51.9120677,4.4813778,2019-08-30 21:31:02
51.9117273,4.4812649,2019-08-30 21:32:24
51.9120677,4.4813778,2019-08-30 21:33:31
51.9117273,4.4812649,2019-08-30 21:34:36
51.9120677,4.4813778,2019-08-30 21:36:00
51.9117273,4.4812649,2019-08-30 21:37:11
51.9120677,4.4813778,2019-08-30 21:38:24
51.9117273,4.4812649,2019-08-30 21:39:41
51.9117273,4.4812649,2019-08-30 21:41:59
51.9117273,4.4812649,2019-08-30 21:43:41
51.9117273,4.4812649,2019-08-30 21:44:10
51.9117273,4.4812649,2019-08-30 21:45:37
51.9118787,4.4813568,2019-08-30 21:45:58
51.9118649,4.4813586,2019-08-30 21:46:14
51.9120908,4.4814233,2019-08-30 21:46:32
51.9119902,4.4814011,2019-08-30 21:46:48
51.9119902,4.4814011,2019-08-30 21:49:35
51.9119902,4.4814011,2019-08-30 21:50:45
51.9119902,4.4814011,2019-08-30 21:53:13
51.9119902,4.4814011,2019-08-30 21:55:13
51.9115659,4.4813107,2019-08-30 21:55:40
51.9116481,4.481235,2019-08-30 21:55:55
51.9116355,4.4812547,2019-08-30 21:56:10
51.9116531,4.4812729,2019-08-30 21:56:26
51.9116531,4.4812729,2019-08-30 21:57:34
51.9117273,4.4812649,2019-08-30 21:58:12
51.9116531,4.4812729,2019-08-30 21:58:29
51.9116813,4.4811968,2019-08-30 22:00:06
51.9117167,4.4812526,2019-08-30 22:00:27
51.9117167,4.4812526,2019-08-30 22:02:39
51.9117167,4.4812526,2019-08-30 22:05:00
51.9117167,4.4812526,2019-08-30 22:07:17
51.9117167,4.4812526,2019-08-30 22:10:16
51.9117167,4.4812526,2019-08-30 22:15:17
51.9117167,4.4812526,2019-08-30 22:21:18
51.9117167,4.4812526,2019-08-30 22:23:44
51.9117167,4.4812526,2019-08-30 22:25:44
51.9117273,4.4812649,2019-08-30 22:29:15
51.9117167,4.4812526,2019-08-30 22:32:16
51.9117167,4.4812526,2019-08-30 22:34:54
51.9117167,4.4812526,2019-08-30 22:37:19
51.9117167,4.4812526,2019-08-30 22:40:17
51.9117167,4.4812526,2019-08-30 22:45:45
51.9117273,4.4812649,2019-08-30 22:49:44
51.9117167,4.4812526,2019-08-30 22:49:56
51.9117167,4.4812526,2019-08-30 22:52:16
51.9116248,4.4812387,2019-08-30 22:53:10
51.9117167,4.4812526,2019-08-30 22:56:19
51.9117167,4.4812526,2019-08-30 23:00:19
51.9117167,4.4812526,2019-08-30 23:03:45
51.9117167,4.4812526,2019-08-30 23:04:01
51.9117167,4.4812526,2019-08-30 23:04:45
51.9116248,4.4812387,2019-08-30 23:22:41
51.9117167,4.4812526,2019-08-30 23:26:40
51.9120397,4.4812786,2019-08-30 23:26:44
51.9117731,4.4813045,2019-08-30 23:27:02
51.9118663,4.4813638,2019-08-30 23:29:21
51.9118663,4.4813638,2019-08-30 23:31:21
51.9116248,4.4812387,2019-08-30 23:31:36
51.9118663,4.4813638,2019-08-30 23:33:25
51.9118663,4.4813638,2019-08-30 23:35:27
51.9118663,4.4813638,2019-08-30 23:37:33
51.9118663,4.4813638,2019-08-30 23:39:33
51.9118123,4.481235,2019-08-30 23:39:46
51.9118663,4.4813638,2019-08-30 23:41:33
51.9116703,4.4813444,2019-08-30 23:42:13
51.9118717,4.4812037,2019-08-30 23:42:29
51.9117885,4.4812232,2019-08-30 23:42:44
51.9118636,4.4812047,2019-08-30 23:43:00
51.9118756,4.481176,2019-08-30 23:43:15
51.911877,4.4812158,2019-08-30 23:43:30
51.9118521,4.4811823,2019-08-30 23:43:45
51.9118027,4.481208,2019-08-30 23:44:01
51.9117474,4.4812194,2019-08-30 23:44:25
51.9117999,4.4811896,2019-08-30 23:44:40
51.9118727,4.4812367,2019-08-30 23:44:55
51.9117642,4.4812345,2019-08-30 23:45:11
51.9118346,4.4812906,2019-08-30 23:45:34
51.9118022,4.4812462,2019-08-30 23:45:50
51.9117882,4.4811883,2019-08-30 23:46:05
51.9118061,4.4816239,2019-08-30 23:46:22
51.9118001,4.481599,2019-08-30 23:46:37
51.9117544,4.4816012,2019-08-30 23:46:53
51.9117541,4.4816013,2019-08-30 23:47:08
51.9117189,4.4815861,2019-08-30 23:47:26
51.9115275,4.4815453,2019-08-30 23:47:41
51.9115939,4.4814048,2019-08-30 23:48:03
51.9118101,4.4812581,2019-08-30 23:48:18
51.9117649,4.4812348,2019-08-30 23:48:33
51.9116809,4.4812536,2019-08-30 23:48:48
51.9120643,4.4814186,2019-08-30 23:49:05
51.9119008,4.4812846,2019-08-30 23:49:23
51.911639,4.4812934,2019-08-30 23:49:38
51.9116316,4.4812877,2019-08-30 23:49:53
51.9118123,4.481235,2019-08-30 23:50:02
51.9117068,4.4812552,2019-08-30 23:50:08
51.9119885,4.4812768,2019-08-30 23:50:25
51.91181,4.4812514,2019-08-30 23:50:42
51.9118175,4.481179,2019-08-30 23:50:57
51.9117456,4.4812443,2019-08-30 23:51:12
51.9116885,4.4812509,2019-08-30 23:51:27
51.9116611,4.4812474,2019-08-30 23:51:42
51.9116611,4.4812474,2019-08-30 23:52:15
51.9116611,4.4812474,2019-08-30 23:54:25
51.9116611,4.4812474,2019-08-30 23:56:25
51.9116611,4.4812474,2019-08-30 23:58:25
51.9116611,4.4812474,2019-08-30 23:59:41
51.9118123,4.481235,2019-08-31 00:00:12
51.9116611,4.4812474,2019-08-31 00:00:42
51.9116611,4.4812474,2019-08-31 00:03:08
51.9116611,4.4812474,2019-08-31 00:10:13
51.9118123,4.481235,2019-08-31 00:10:59
51.9116611,4.4812474,2019-08-31 00:12:15
51.9116611,4.4812474,2019-08-31 00:15:17
51.9116611,4.4812474,2019-08-31 00:22:16
51.9118123,4.481235,2019-08-31 00:22:53
51.9116611,4.4812474,2019-08-31 00:25:17
51.9116611,4.4812474,2019-08-31 00:30:17
51.9116883,4.4812915,2019-08-31 00:31:36
51.9118123,4.481235,2019-08-31 00:35:00
51.9116883,4.4812915,2019-08-31 00:35:13
51.9116883,4.4812915,2019-08-31 00:40:32
51.9116883,4.4812915,2019-08-31 00:43:17
51.9116883,4.4812915,2019-08-31 00:45:24
51.9118123,4.481235,2019-08-31 00:47:00
51.9116883,4.4812915,2019-08-31 00:48:18
51.9116883,4.4812915,2019-08-31 00:50:20
51.9116883,4.4812915,2019-08-31 00:53:33
51.9118123,4.481235,2019-08-31 00:57:28
51.9116883,4.4812915,2019-08-31 01:02:26
51.9116883,4.4812915,2019-08-31 01:06:17
51.9116883,4.4812915,2019-08-31 01:10:14
51.9116883,4.4812915,2019-08-31 01:12:16
51.9116883,4.4812915,2019-08-31 01:15:18
51.9116883,4.4812915,2019-08-31 01:21:05
51.9116883,4.4812915,2019-08-31 01:23:29
51.9116883,4.4812915,2019-08-31 01:26:41
51.9116883,4.4812915,2019-08-31 01:31:18
51.9118123,4.481235,2019-08-31 01:33:45
51.9116883,4.4812915,2019-08-31 01:33:46
51.913276,4.4816174,2019-08-31 01:34:04
51.9118123,4.481235,2019-08-31 02:11:04
51.9133506,4.4814016,2019-08-31 02:25:19
51.9133506,4.4814016,2019-08-31 02:25:20
51.9133506,4.4814016,2019-08-31 02:25:39
51.9118123,4.481235,2019-08-31 02:47:06
51.9118123,4.481235,2019-08-31 03:23:07
51.9133506,4.4814016,2019-08-31 03:58:34
51.9118629,4.4812468,2019-08-31 03:58:50
51.9118123,4.481235,2019-08-31 03:59:09
51.9118629,4.4812468,2019-08-31 03:59:35
51.9118629,4.4812468,2019-08-31 04:01:00
51.9118629,4.4812468,2019-08-31 04:03:01
51.9118629,4.4812468,2019-08-31 04:05:04
51.9118629,4.4812468,2019-08-31 04:07:08
51.9118629,4.4812468,2019-08-31 04:08:09
51.9118629,4.4812468,2019-08-31 04:09:10
51.9118629,4.4812468,2019-08-31 04:15:17
51.9118629,4.4812468,2019-08-31 04:22:16
51.9118629,4.4812468,2019-08-31 04:30:16
51.9118123,4.481235,2019-08-31 04:35:10
51.9118629,4.4812468,2019-08-31 04:37:22
51.9118629,4.4812468,2019-08-31 04:46:36
51.9118629,4.4812468,2019-08-31 04:58:37
51.9118629,4.4812468,2019-08-31 05:10:38
51.9118123,4.481235,2019-08-31 05:11:12
51.9118629,4.4812468,2019-08-31 05:11:41
51.9118629,4.4812468,2019-08-31 05:12:15
51.9118123,4.481235,2019-08-31 05:47:18
51.9118629,4.4812468,2019-08-31 06:03:40
51.9118629,4.4812468,2019-08-31 06:03:41
51.9118629,4.4812468,2019-08-31 06:03:53
51.9118629,4.4812468,2019-08-31 06:10:17
51.9118629,4.4812468,2019-08-31 06:15:41
51.9118629,4.4812468,2019-08-31 06:21:21
51.9118123,4.481235,2019-08-31 06:23:20
51.9118629,4.4812468,2019-08-31 06:26:54
51.9118629,4.4812468,2019-08-31 06:37:44
51.9118629,4.4812468,2019-08-31 06:43:17
51.9118123,4.481235,2019-08-31 06:46:58
51.9118629,4.4812468,2019-08-31 06:52:10
51.9118123,4.481235,2019-08-31 07:00:00
51.9118629,4.4812468,2019-08-31 07:00:01
51.9118629,4.4812468,2019-08-31 07:10:16
51.9118629,4.4812468,2019-08-31 07:11:34
51.9118629,4.4812468,2019-08-31 07:12:18
51.9118123,4.481235,2019-08-31 07:13:25
51.9118629,4.4812468,2019-08-31 07:22:07
51.9118629,4.4812468,2019-08-31 07:28:07
51.9117981,4.4812067,2019-08-31 07:28:55
51.9117981,4.4812067,2019-08-31 07:29:51
51.9118629,4.4812468,2019-08-31 07:32:11
51.9118629,4.4812468,2019-08-31 07:34:21
51.9118629,4.4812468,2019-08-31 07:36:50
51.9117981,4.4812067,2019-08-31 07:42:00
51.9118629,4.4812468,2019-08-31 07:42:16
51.9118629,4.4812468,2019-08-31 07:48:13
51.9118629,4.4812468,2019-08-31 07:53:37
51.9118629,4.4812468,2019-08-31 07:58:42
51.9118629,4.4812468,2019-08-31 08:03:37
51.9118629,4.4812468,2019-08-31 08:06:26
51.9118436,4.4813369,2019-08-31 08:10:37
51.9118629,4.4812468,2019-08-31 08:10:46
51.9118436,4.4813369,2019-08-31 08:14:01
51.9118436,4.4813369,2019-08-31 08:16:01
51.9118629,4.4812468,2019-08-31 08:16:25
51.9118436,4.4813369,2019-08-31 08:18:01
51.9118949,4.4812715,2019-08-31 08:20:27
51.9118629,4.4812468,2019-08-31 08:22:15
51.9118949,4.4812715,2019-08-31 08:22:27
51.9118949,4.4812715,2019-08-31 08:25:15
51.9118949,4.4812715,2019-08-31 08:26:42
51.9118949,4.4812715,2019-08-31 08:27:59
51.9118629,4.4812468,2019-08-31 08:30:17
51.9118629,4.4812468,2019-08-31 08:35:37
51.9118949,4.4812715,2019-08-31 08:36:23
51.9118949,4.4812715,2019-08-31 08:37:05
51.9118629,4.4812468,2019-08-31 08:40:19
51.9118629,4.4812468,2019-08-31 08:41:02
51.9116466,4.4812855,2019-08-31 08:41:17
51.9117033,4.4812396,2019-08-31 08:43:32
51.9117033,4.4812396,2019-08-31 08:44:38
51.9117656,4.4812519,2019-08-31 08:46:55
51.9117656,4.4812519,2019-08-31 08:49:03
51.9121129,4.4814109,2019-08-31 08:50:33
51.9117656,4.4812519,2019-08-31 08:51:38
51.9121129,4.4814109,2019-08-31 08:52:59
51.9117656,4.4812519,2019-08-31 08:53:50
51.9100739,4.483282,2019-08-31 08:57:01
51.9114694,4.4823136,2019-08-31 08:57:26
51.9127012,4.4819491,2019-08-31 08:59:05
51.9144311,4.4818943,2019-08-31 08:59:26
51.9174069,4.4783684,2019-08-31 09:01:34
51.9232042,4.4734079,2019-08-31 09:03:49
51.9245909,4.4728196,2019-08-31 09:05:58
51.9247171,4.4728661,2019-08-31 09:06:24
51.9241796,4.4724222,2019-08-31 09:06:46
51.9241654,4.4704553,2019-08-31 09:07:01
51.9240644,4.4708028,2019-08-31 09:07:17
51.9242107,4.4697072,2019-08-31 09:08:13
51.9245474,4.4696576,2019-08-31 09:08:26
51.9247324,4.4694821,2019-08-31 09:10:22
51.9233049,4.473354,2019-08-31 09:12:37
51.9276609,4.4720264,2019-08-31 09:13:37
51.9281814,4.4757637,2019-08-31 09:14:08
51.9263443,4.4731543,2019-08-31 09:14:46
51.9251574,4.4768998,2019-08-31 09:16:59
51.8913712,4.5205341,2019-08-31 09:18:43
51.8864091,4.5290588,2019-08-31 09:19:00
51.9263443,4.4731543,2019-08-31 09:19:08
51.8531388,4.5593151,2019-08-31 09:20:44
51.8300878,4.6183907,2019-08-31 09:21:14
51.8320135,4.6174851,2019-08-31 09:22:45
51.8155042,4.6453873,2019-08-31 09:23:19
51.8083692,4.6632205,2019-08-31 09:25:24
51.7968657,4.6778234,2019-08-31 09:27:25
51.7981983,4.6698488,2019-08-31 09:27:29
51.7968657,4.6778234,2019-08-31 09:27:41
51.792334,4.6728134,2019-08-31 09:27:58
51.7896834,4.6707188,2019-08-31 09:28:13
51.7868016,4.6682772,2019-08-31 09:28:28
51.783303,4.6652374,2019-08-31 09:28:44
51.7796255,4.6619871,2019-08-31 09:28:59
51.7753248,4.6582054,2019-08-31 09:29:15
51.7232483,4.6625258,2019-08-31 09:29:30
51.7711082,4.6544805,2019-08-31 09:29:30
51.7668109,4.6507271,2019-08-31 09:29:45
51.7618844,4.647979,2019-08-31 09:30:01
51.7572169,4.6455701,2019-08-31 09:30:16
51.7522878,4.6429598,2019-08-31 09:30:32
51.7476272,4.6405657,2019-08-31 09:30:47
51.7426783,4.6379968,2019-08-31 09:31:03
51.7376272,4.6360241,2019-08-31 09:31:19
51.7003489,4.6546717,2019-08-31 09:31:31
51.7327414,4.6361407,2019-08-31 09:31:34
51.7276883,4.638667,2019-08-31 09:31:50
51.7234638,4.6414884,2019-08-31 09:32:05
51.7190769,4.6444094,2019-08-31 09:32:21
51.7150493,4.6470803,2019-08-31 09:32:36
51.7106966,4.6499232,2019-08-31 09:32:52
51.7061486,4.6524113,2019-08-31 09:33:08
51.7024193,4.6560188,2019-08-31 09:33:23
51.6839144,4.662112,2019-08-31 09:33:36
51.6979612,4.6585502,2019-08-31 09:33:39
51.6934388,4.6615719,2019-08-31 09:33:55
51.6888404,4.664655,2019-08-31 09:34:11
51.6839415,4.6676114,2019-08-31 09:34:27
51.6797653,4.6707622,2019-08-31 09:34:42
51.6751145,4.673738,2019-08-31 09:34:57
51.6702216,4.6768135,2019-08-31 09:35:13
51.6592594,4.6917956,2019-08-31 09:35:40
51.652471,4.7294382,2019-08-31 09:37:05
51.6246759,4.7069519,2019-08-31 09:37:46
51.6033234,4.7295643,2019-08-31 09:39:06
51.5936448,4.7569716,2019-08-31 09:39:49
51.6699073,4.6770166,2019-08-31 09:41:08
51.5953848,4.7790698,2019-08-31 09:41:54
51.6699073,4.6770166,2019-08-31 09:43:09
51.5957581,4.7790042,2019-08-31 09:44:00
51.6699073,4.6770166,2019-08-31 09:45:10
51.5955201,4.7789508,2019-08-31 09:46:15
51.6699073,4.6770166,2019-08-31 09:47:11
51.5962198,4.7776876,2019-08-31 09:48:30
51.6699073,4.6770166,2019-08-31 09:49:16
51.5959061,4.7792374,2019-08-31 09:50:39
51.6699073,4.6770166,2019-08-31 09:51:17
51.5944438,4.7795234,2019-08-31 09:52:55
51.6699073,4.6770166,2019-08-31 09:53:18
51.5930083,4.7800098,2019-08-31 09:55:10
51.6699073,4.6770166,2019-08-31 09:55:19
51.5916873,4.7811688,2019-08-31 09:57:19
51.6699073,4.6770166,2019-08-31 09:57:22
51.5918198,4.7803735,2019-08-31 09:59:24
51.6699073,4.6770166,2019-08-31 09:59:24
51.5923405,4.7809696,2019-08-31 10:01:23
51.5923405,4.7809696,2019-08-31 10:01:33
51.5919805,4.7817153,2019-08-31 10:03:27
51.5923405,4.7809696,2019-08-31 10:03:48
51.5923405,4.7809696,2019-08-31 10:05:30
51.5918198,4.7803735,2019-08-31 10:05:57
51.5916268,4.779991,2019-08-31 10:07:33
51.5918198,4.7803735,2019-08-31 10:08:06
51.5916268,4.779991,2019-08-31 10:09:39
51.5919655,4.7799226,2019-08-31 10:10:15
51.5918198,4.7803735,2019-08-31 10:17:25
51.5918198,4.7803735,2019-08-31 10:19:45
51.5918198,4.7803735,2019-08-31 10:21:47
51.5923743,4.7804246,2019-08-31 10:22:05
51.5918198,4.7803735,2019-08-31 10:22:16
51.5921508,4.7808239,2019-08-31 10:23:25
51.591961,4.781019,2019-08-31 10:24:25
51.5914916,4.7804814,2019-08-31 10:25:26
51.5932776,4.7791711,2019-08-31 10:26:40
51.5933126,4.7794817,2019-08-31 10:27:27
51.5936336,4.7797246,2019-08-31 10:28:49
51.5935726,4.7795246,2019-08-31 10:29:24
51.5936047,4.7794661,2019-08-31 10:29:39
51.5936226,4.7795276,2019-08-31 10:30:58
51.5936446,4.7796141,2019-08-31 10:31:40
51.5944829,4.7794257,2019-08-31 10:33:13
51.5946442,4.7789792,2019-08-31 10:33:41
51.5956312,4.7789124,2019-08-31 10:35:22
51.5957757,4.7790192,2019-08-31 10:35:42
51.595139,4.7770087,2019-08-31 10:37:37
51.5953685,4.7794708,2019-08-31 10:39:45
51.5953522,4.7798718,2019-08-31 10:42:01
51.5931159,4.7689938,2019-08-31 10:44:10
51.5929779,4.7685775,2019-08-31 10:44:12
51.5916902,4.7400933,2019-08-31 10:46:11
51.5940304,4.7392815,2019-08-31 10:46:25
51.5764776,4.7250042,2019-08-31 10:48:34
51.4325668,4.6901145,2019-08-31 10:52:36
51.456312,4.7219588,2019-08-31 10:54:38
51.4507503,4.7196725,2019-08-31 10:54:54
51.4449956,4.7170433,2019-08-31 10:55:09
51.4415042,4.7153006,2019-08-31 10:56:36
51.3881774,4.6698158,2019-08-31 10:56:55
51.3649688,4.640272,2019-08-31 10:58:59
51.362423,4.6392551,2019-08-31 11:01:04
51.4415042,4.7153006,2019-08-31 11:02:40
51.3573151,4.627218,2019-08-31 11:03:09
51.4415042,4.7153006,2019-08-31 11:04:42
51.2989757,4.5330784,2019-08-31 11:05:14
51.4415042,4.7153006,2019-08-31 11:06:44
51.2878873,4.5095389,2019-08-31 11:07:19
51.4415042,4.7153006,2019-08-31 11:08:47
51.2672206,4.4665868,2019-08-31 11:09:24
51.4415042,4.7153006,2019-08-31 11:10:49
51.2545647,4.4244135,2019-08-31 11:11:30
51.4415042,4.7153006,2019-08-31 11:12:40
51.4415042,4.7153006,2019-08-31 11:14:44
51.4415042,4.7153006,2019-08-31 11:15:50
51.4415042,4.7153006,2019-08-31 11:16:55
51.2159121,4.4205652,2019-08-31 11:18:54
51.4415042,4.7153006,2019-08-31 11:19:01
51.2166794,4.4212338,2019-08-31 11:19:09
51.2161281,4.4212069,2019-08-31 11:19:25
51.2162963,4.4208422,2019-08-31 11:19:41
51.216392,4.4210787,2019-08-31 11:19:56
51.21622,4.4210057,2019-08-31 11:20:11
51.2164403,4.4214006,2019-08-31 11:20:27
51.216739,4.4213702,2019-08-31 11:20:42
51.2164668,4.4216287,2019-08-31 11:20:58
51.4415042,4.7153006,2019-08-31 11:21:09
51.216774,4.4216524,2019-08-31 11:21:13
51.2167303,4.421574,2019-08-31 11:21:29
51.2166572,4.4215189,2019-08-31 11:21:45
51.4415042,4.7153006,2019-08-31 11:23:11
51.2168904,4.4205488,2019-08-31 11:23:57
51.4415042,4.7153006,2019-08-31 11:25:13
51.216225,4.4205545,2019-08-31 11:26:02
51.2161613,4.4205164,2019-08-31 11:26:13
51.2163192,4.4207238,2019-08-31 11:26:52
51.2162948,4.4207492,2019-08-31 11:27:13
51.2153526,4.4212133,2019-08-31 11:28:17
51.2161647,4.420673,2019-08-31 11:29:02
51.2153526,4.4212133,2019-08-31 11:30:26
51.2161189,4.420356,2019-08-31 11:31:09
51.2153526,4.4212133,2019-08-31 11:32:35
51.2153526,4.4212133,2019-08-31 11:34:44
51.2153526,4.4212133,2019-08-31 11:37:00
51.2057448,4.4258528,2019-08-31 11:39:53
51.2000966,4.4311784,2019-08-31 11:41:16
51.19983,4.4316597,2019-08-31 11:42:08
51.1968067,4.433694,2019-08-31 11:44:15
51.1939484,4.3980398,2019-08-31 11:46:20
51.2019452,4.2804872,2019-08-31 11:48:25
51.2119424,4.3371739,2019-08-31 11:49:44
51.2047389,4.2580484,2019-08-31 11:50:30
51.2023828,4.2194404,2019-08-31 11:52:35
51.1973876,4.1900997,2019-08-31 11:54:40
51.1739412,4.1501375,2019-08-31 11:56:42
51.1721767,4.1451385,2019-08-31 11:57:55
51.1721813,4.1456291,2019-08-31 11:58:11
51.1702158,4.1419188,2019-08-31 11:58:39
51.1722048,4.1453101,2019-08-31 11:58:47
51.1724207,4.1451539,2019-08-31 12:00:52
51.1720522,4.1453475,2019-08-31 12:02:12
51.1723298,4.1452263,2019-08-31 12:02:57
51.1661426,4.1285465,2019-08-31 12:04:26
51.1723298,4.1452263,2019-08-31 12:05:02
51.1646955,4.1247279,2019-08-31 12:05:56
51.1489115,4.0868982,2019-08-31 12:06:20
51.1359591,4.0736223,2019-08-31 12:07:07
51.1159064,4.0067008,2019-08-31 12:09:11
51.1076779,3.9863375,2019-08-31 12:11:14
51.1013842,3.9716293,2019-08-31 12:13:20
